Method,indicator code,Average degree,Network diameter,Average path length,country
NVG,NY.GDP.MKTP.KD.ZG,5.290322580645161,5.0,2.4623655913978495,CYP
NVG,GC.XPN.INTP.CN,4.645161290322581,6.0,2.9096774193548387,CYP
NVG,GC.XPN.TOTL.GD.ZS,5.741935483870968,6.0,2.9956989247311827,CYP
NVG,NY.GDP.MKTP.CD,7.225806451612903,5.0,2.3548387096774195,CYP
NVG,NY.GDP.PCAP.CD,7.032258064516129,4.0,2.243010752688172,CYP
NVG,NY.GDP.PCAP.PP.CD,8.838709677419354,4.0,1.978494623655914,CYP
NVG,NY.GNS.ICTR.ZS,4.838709677419355,6.0,2.595698924731183,CYP
NVG,NY.GDP.DEFL.KD.ZG,5.935483870967742,4.0,2.1591397849462366,CYP
NVG,GC.XPN.INTP.ZS,5.290322580645161,6.0,2.3913978494623658,CYP
NVG,SL.UEM.TOTL.ZS,7.741935483870968,6.0,2.50752688172043,CYP
NVG,FP.CPI.TOTL.ZG,5.225806451612903,4.0,2.455913978494624,CYP
NVG,BX.KLT.DINV.CD.WD,8.0,4.0,2.3010752688172045,CYP
NVG,FR.INR.LEND,3.2,2.0,1.2,CYP
NVG,CM.MKT.LCAP.GD.ZS,8.2,4.0,1.894736842105263,CYP
NVG,FS.AST.PRVT.GD.ZS,5.142857142857143,7.0,3.0761904761904764,CYP
NVG,CM.MKT.TRAD.GD.ZS,8.774193548387096,5.0,1.89247311827957,CYP
NVG,NE.EXP.GNFS.ZS,8.709677419354838,4.0,2.2236559139784946,CYP
NVG,NE.IMP.GNFS.ZS,7.290322580645161,5.0,2.324731182795699,CYP
NVG,SL.TLF.ACTI.ZS,5.612903225806452,4.0,2.350537634408602,CYP
NVG,EN.ATM.CO2E.PC,5.032258064516129,9.0,3.2795698924731185,CYP
NVG,EG.ELC.RNWX.ZS,12.258064516129032,3.0,1.7333333333333334,CYP
NVG,AG.PRD.FOOD.XD,5.741935483870968,6.0,2.8559139784946237,CYP
NVG,AG.LND.FRST.ZS,3.2903225806451615,12.0,4.967741935483871,CYP
NVG,FS.AST.PRVT.GD.ZS.1,5.142857142857143,7.0,3.0761904761904764,CYP
NVG,TG.VAL.TOTL.GD.ZS,7.741935483870968,4.0,1.9978494623655914,CYP
NVG,GC.XPN.TOTL.GD.ZS.1,5.741935483870968,6.0,2.9956989247311827,CYP
NVG,MS.MIL.XPND.GD.ZS,9.35483870967742,3.0,1.7419354838709677,CYP
NVG,GC.NFN.TOTL.GD.ZS,5.870967741935484,6.0,2.565591397849462,CYP
NVG,GC.NLD.TOTL.GD.ZS,6.129032258064516,5.0,2.3741935483870966,CYP
NVG,GC.REV.XGRT.GD.ZS,6.258064516129032,5.0,2.479569892473118,CYP
NVG,GC.TAX.TOTL.GD.ZS,6.451612903225806,5.0,2.3440860215053765,CYP
NVG,TG.VAL.TOTL.GD.ZS.1,7.741935483870968,4.0,1.9978494623655914,CYP
NVG,NY.GDP.TOTL.RT.ZS,7.483870967741935,5.0,2.356989247311828,CYP
NVG,SP.RUR.TOTL.ZS,18.451612903225808,3.0,1.4430107526881721,CYP
NVG,SL.AGR.EMPL.MA.ZS,7.161290322580645,7.0,2.567741935483871,CYP
NVG,SP.POP.TOTL,4.967741935483871,12.0,5.2494623655913975,CYP
NVG,SP.POP.GROW,8.193548387096774,7.0,2.9075268817204303,CYP
NVG,SP.URB.TOTL.IN.ZS,9.096774193548388,12.0,4.288172043010753,CYP
NVG,EN.URB.MCTY.TL.ZS,2.0,3.0,1.7,CYP
NVG,EG.ELC.ACCS.ZS,1.935483870967742,30.0,10.666666666666666,CYP
NVG,SP.POP.0014.TO.ZS,14.0,7.0,2.329032258064516,CYP
NVG,SP.POP.1564.TO.ZS,7.419354838709677,10.0,4.621505376344086,CYP
NVG,EN.URB.LCTY.UR.ZS,2.0,3.0,1.7,CYP
NVG,EN.POP.DNST,4.967741935483871,12.0,5.2494623655913975,CYP
NVG,SP.URB.TOTL,4.516129032258065,17.0,6.696774193548387,CYP
NVG,EN.URB.MCTY.TL.ZS.1,2.0,3.0,1.7,CYP
NVG,BN.CAB.XOKA.CD,5.032258064516129,6.0,2.587096774193548,CYP
NVG,BN.TRF.CURR.CD,6.129032258064516,5.0,2.455913978494624,CYP
NVG,BN.TRF.KOGT.CD,9.67741935483871,3.0,1.7376344086021505,CYP
NVG,NE.EXP.GNFS.ZS.1,8.709677419354838,4.0,2.2236559139784946,CYP
NVG,NY.EXP.CAPM.KN,8.064516129032258,5.0,2.236559139784946,CYP
NVG,NE.EXP.GNFS.KD.ZG,5.096774193548387,4.0,2.356989247311828,CYP
NVG,NE.IMP.GNFS.ZS.1,7.290322580645161,5.0,2.324731182795699,CYP
NVG,NE.IMP.GNFS.KD.ZG,5.032258064516129,5.0,2.6086021505376342,CYP
NVG,FI.RES.TOTL.CD,8.64516129032258,3.0,1.9096774193548387,CYP
NVG,NV.IND.TOTL.ZS,10.064516129032258,4.0,1.9956989247311827,CYP
NVG,NV.MNF.TECH.ZS.UN,10.96774193548387,4.0,1.8172043010752688,CYP
NVG,NV.AGR.TOTL.ZS,9.67741935483871,4.0,1.8666666666666667,CYP
NVG,BM.GSR.ROYL.CD,7.354838709677419,4.0,1.924731182795699,CYP
NVG,TX.VAL.FUEL.ZS.UN,11.419354838709678,3.0,1.6494623655913978,CYP
NVG,TX.VAL.MMTL.ZS.UN,6.903225806451613,5.0,2.703225806451613,CYP
NVG,NY.GDP.TOTL.RT.ZS.1,7.483870967741935,5.0,2.356989247311828,CYP
NVG,BX.KLT.DINV.CD.WD.1,8.0,4.0,2.3010752688172045,CYP
NVG,SL.TLF.CACT.MA.ZS,7.354838709677419,4.0,2.425806451612903,CYP
NVG,SP.POP.DPND,18.838709677419356,4.0,1.4537634408602151,CYP
NVG,SH.IMM.IDPT,3.6774193548387095,10.0,4.305376344086022,CYP
NVG,SH.IMM.MEAS,5.548387096774194,7.0,2.827956989247312,CYP
NVG,SP.POP.1564.TO.ZS.1,7.419354838709677,10.0,4.621505376344086,CYP
NVG,SP.POP.1564.TO.ZS.2,7.419354838709677,10.0,4.621505376344086,CYP
NVG,SL.TLF.TOTL.IN,7.548387096774194,6.0,2.6344086021505375,CYP
NVG,SP.POP.1564.TO,9.419354838709678,11.0,4.298924731182796,CYP
NVG,NY.GDP.MKTP.KD.ZG,5.290322580645161,6.0,2.8129032258064517,CZE
NVG,GC.XPN.INTP.CN,5.806451612903226,6.0,2.524731182795699,CZE
NVG,GC.XPN.TOTL.GD.ZS,6.32258064516129,3.0,2.096774193548387,CZE
NVG,NY.GDP.MKTP.CD,8.774193548387096,3.0,1.961290322580645,CZE
NVG,NY.GDP.PCAP.CD,8.774193548387096,3.0,1.961290322580645,CZE
NVG,NY.GDP.PCAP.PP.CD,12.193548387096774,3.0,1.6881720430107527,CZE
NVG,NY.GNS.ICTR.ZS,5.870967741935484,5.0,2.382795698924731,CZE
NVG,NY.GDP.DEFL.KD.ZG,8.580645161290322,3.0,1.8408602150537634,CZE
NVG,GC.XPN.INTP.ZS,8.32258064516129,5.0,2.361290322580645,CZE
NVG,SL.UEM.TOTL.ZS,5.483870967741935,6.0,3.2688172043010755,CZE
NVG,FP.CPI.TOTL.ZG,6.451612903225806,4.0,2.109677419354839,CZE
NVG,BX.KLT.DINV.CD.WD,4.903225806451613,5.0,2.535483870967742,CZE
NVG,FR.INR.LEND,7.142857142857143,3.0,1.9682539682539681,CZE
NVG,FM.LBL.BMNY.GD.ZS,8.428571428571429,3.0,1.8412698412698412,CZE
NVG,CM.MKT.LCAP.GD.ZS,6.0,4.0,2.123076923076923,CZE
NVG,FS.AST.PRVT.GD.ZS,12.580645161290322,3.0,1.6086021505376344,CZE
NVG,CM.MKT.TRAD.GD.ZS,6.129032258064516,4.0,2.260215053763441,CZE
NVG,NE.EXP.GNFS.ZS,5.548387096774194,6.0,2.750537634408602,CZE
NVG,NE.IMP.GNFS.ZS,4.387096774193548,7.0,3.10752688172043,CZE
NVG,SL.TLF.ACTI.ZS,11.806451612903226,4.0,1.789247311827957,CZE
NVG,EN.ATM.CO2E.PC,7.612903225806452,5.0,2.3161290322580643,CZE
NVG,EG.ELC.RNWX.ZS,12.064516129032258,3.0,1.7161290322580645,CZE
NVG,AG.PRD.FOOD.XD,4.903225806451613,5.0,2.3849462365591396,CZE
NVG,AG.LND.FRST.ZS,13.290322580645162,3.0,1.6344086021505377,CZE
NVG,FS.AST.PRVT.GD.ZS.1,12.580645161290322,3.0,1.6086021505376344,CZE
NVG,TG.VAL.TOTL.GD.ZS,4.064516129032258,7.0,3.098924731182796,CZE
NVG,GC.XPN.TOTL.GD.ZS.1,6.32258064516129,3.0,2.096774193548387,CZE
NVG,MS.MIL.XPND.GD.ZS,7.870967741935484,5.0,2.2344086021505376,CZE
NVG,GC.NFN.TOTL.GD.ZS,5.655172413793103,4.0,2.002463054187192,CZE
NVG,GC.NLD.TOTL.GD.ZS,5.419354838709677,6.0,2.554838709677419,CZE
NVG,GC.REV.XGRT.GD.ZS,6.387096774193548,5.0,2.1010752688172043,CZE
NVG,GC.TAX.TOTL.GD.ZS,8.0,4.0,1.9376344086021506,CZE
NVG,TG.VAL.TOTL.GD.ZS.1,4.064516129032258,7.0,3.098924731182796,CZE
NVG,NY.GDP.TOTL.RT.ZS,7.67741935483871,4.0,2.098924731182796,CZE
NVG,SP.RUR.TOTL.ZS,6.0,10.0,3.729032258064516,CZE
NVG,SL.AGR.EMPL.MA.ZS,9.741935483870968,5.0,1.90752688172043,CZE
NVG,SP.POP.TOTL,13.096774193548388,3.0,1.6838709677419355,CZE
NVG,SP.POP.GROW,9.35483870967742,4.0,1.935483870967742,CZE
NVG,SP.URB.TOTL.IN.ZS,23.032258064516128,2.0,1.232258064516129,CZE
NVG,EN.URB.MCTY.TL.ZS,12.96774193548387,3.0,1.643010752688172,CZE
NVG,EG.ELC.ACCS.ZS,1.935483870967742,30.0,10.666666666666666,CZE
NVG,SP.POP.0014.TO.ZS,24.903225806451612,2.0,1.1698924731182796,CZE
NVG,SP.POP.1564.TO.ZS,4.516129032258065,15.0,6.862365591397849,CZE
NVG,EN.URB.LCTY.UR.ZS,9.741935483870968,6.0,2.243010752688172,CZE
NVG,EN.POP.DNST,11.870967741935484,4.0,1.8021505376344087,CZE
NVG,SP.URB.TOTL,18.516129032258064,3.0,1.3913978494623656,CZE
NVG,EN.URB.MCTY.TL.ZS.1,12.96774193548387,3.0,1.643010752688172,CZE
NVG,BN.CAB.XOKA.CD,7.548387096774194,4.0,2.1139784946236557,CZE
NVG,BN.TRF.CURR.CD,5.806451612903226,5.0,2.464516129032258,CZE
NVG,BN.TRF.KOGT.CD,7.290322580645161,6.0,2.2795698924731185,CZE
NVG,NE.EXP.GNFS.ZS.1,5.548387096774194,6.0,2.750537634408602,CZE
NVG,NY.EXP.CAPM.KN,9.161290322580646,5.0,2.0408602150537636,CZE
NVG,NE.EXP.GNFS.KD.ZG,4.451612903225806,6.0,2.675268817204301,CZE
NVG,NE.IMP.GNFS.ZS.1,4.387096774193548,7.0,3.10752688172043,CZE
NVG,NE.IMP.GNFS.KD.ZG,4.774193548387097,5.0,2.509677419354839,CZE
NVG,FI.RES.TOTL.CD,9.612903225806452,3.0,1.7225806451612904,CZE
NVG,NV.IND.TOTL.ZS,5.161290322580645,6.0,2.8236559139784947,CZE
NVG,NV.MNF.TECH.ZS.UN,5.032258064516129,5.0,2.576344086021505,CZE
NVG,NV.AGR.TOTL.ZS,7.290322580645161,4.0,2.264516129032258,CZE
NVG,BM.GSR.ROYL.CD,8.193548387096774,6.0,2.174193548387097,CZE
NVG,TX.VAL.FUEL.ZS.UN,7.419354838709677,3.0,1.8129032258064517,CZE
NVG,TX.VAL.MMTL.ZS.UN,8.258064516129032,5.0,2.2731182795698923,CZE
NVG,NY.GDP.TOTL.RT.ZS.1,7.67741935483871,4.0,2.098924731182796,CZE
NVG,BX.KLT.DINV.CD.WD.1,4.903225806451613,5.0,2.535483870967742,CZE
NVG,SL.TLF.CACT.MA.ZS,8.193548387096774,7.0,2.4946236559139785,CZE
NVG,SP.POP.DPND,24.193548387096776,2.0,1.1935483870967742,CZE
NVG,SH.IMM.IDPT,4.258064516129032,9.0,4.243010752688172,CZE
NVG,SH.IMM.MEAS,3.806451612903226,9.0,3.5053763440860215,CZE
NVG,SP.POP.1564.TO.ZS.1,4.516129032258065,15.0,6.862365591397849,CZE
NVG,SP.POP.1564.TO.ZS.2,4.516129032258065,15.0,6.862365591397849,CZE
NVG,SL.TLF.TOTL.IN,6.709677419354839,5.0,2.41505376344086,CZE
NVG,SP.POP.1564.TO,6.0,11.0,4.374193548387097,CZE
NVG,NY.GDP.MKTP.KD.ZG,4.774193548387097,6.0,2.7655913978494624,DEU
NVG,GC.XPN.INTP.CN,5.161290322580645,6.0,2.933333333333333,DEU
NVG,GC.XPN.TOTL.GD.ZS,6.967741935483871,4.0,2.0623655913978496,DEU
NVG,NY.GDP.MKTP.CD,5.741935483870968,6.0,2.653763440860215,DEU
NVG,NY.GDP.PCAP.CD,5.741935483870968,6.0,2.653763440860215,DEU
NVG,NY.GDP.PCAP.PP.CD,12.387096774193548,4.0,1.761290322580645,DEU
NVG,NY.GNS.ICTR.ZS,7.032258064516129,5.0,2.096774193548387,DEU
NVG,NY.GDP.DEFL.KD.ZG,6.774193548387097,4.0,2.1118279569892473,DEU
NVG,GC.XPN.INTP.ZS,4.774193548387097,9.0,3.8301075268817204,DEU
NVG,SL.UEM.TOTL.ZS,6.967741935483871,7.0,2.7053763440860217,DEU
NVG,FP.CPI.TOTL.ZG,6.193548387096774,5.0,2.3655913978494625,DEU
NVG,BX.KLT.DINV.CD.WD,6.387096774193548,4.0,2.1010752688172043,DEU
NVG,FR.INR.LEND,2.8,2.0,1.3,DEU
NVG,FM.LBL.BMNY.GD.ZS,3.6,2.0,1.1,DEU
NVG,CM.MKT.LCAP.GD.ZS,5.548387096774194,5.0,2.7225806451612904,DEU
NVG,FS.AST.PRVT.GD.ZS,7.2,5.0,2.4266666666666667,DEU
NVG,CM.MKT.TRAD.GD.ZS,6.774193548387097,6.0,2.329032258064516,DEU
NVG,NE.EXP.GNFS.ZS,5.870967741935484,8.0,2.956989247311828,DEU
NVG,NE.IMP.GNFS.ZS,5.419354838709677,6.0,2.868817204301075,DEU
NVG,SL.TLF.ACTI.ZS,8.387096774193548,5.0,2.247311827956989,DEU
NVG,EN.ATM.CO2E.PC,6.064516129032258,4.0,2.2795698924731185,DEU
NVG,EG.ELC.RNWX.ZS,15.161290322580646,3.0,1.5354838709677419,DEU
NVG,AG.PRD.FOOD.XD,6.709677419354839,4.0,2.249462365591398,DEU
NVG,AG.LND.FRST.ZS,9.096774193548388,6.0,2.6559139784946235,DEU
NVG,FS.AST.PRVT.GD.ZS.1,7.2,5.0,2.4266666666666667,DEU
NVG,TG.VAL.TOTL.GD.ZS,5.806451612903226,7.0,3.443010752688172,DEU
NVG,GC.XPN.TOTL.GD.ZS.1,6.967741935483871,4.0,2.0623655913978496,DEU
NVG,MS.MIL.XPND.GD.ZS,13.225806451612904,3.0,1.6043010752688172,DEU
NVG,GC.NFN.TOTL.GD.ZS,5.935483870967742,5.0,2.3548387096774195,DEU
NVG,GC.NLD.TOTL.GD.ZS,4.709677419354839,5.0,2.544086021505376,DEU
NVG,GC.REV.XGRT.GD.ZS,6.580645161290323,6.0,2.361290322580645,DEU
NVG,GC.TAX.TOTL.GD.ZS,4.451612903225806,8.0,3.1698924731182796,DEU
NVG,TG.VAL.TOTL.GD.ZS.1,5.806451612903226,7.0,3.443010752688172,DEU
NVG,NY.GDP.TOTL.RT.ZS,8.258064516129032,4.0,2.0795698924731183,DEU
NVG,SP.RUR.TOTL.ZS,21.870967741935484,3.0,1.3870967741935485,DEU
NVG,SL.AGR.EMPL.MA.ZS,5.419354838709677,4.0,2.382795698924731,DEU
NVG,SP.POP.TOTL,6.193548387096774,11.0,3.9053763440860214,DEU
NVG,SP.POP.GROW,9.03225806451613,4.0,2.0301075268817206,DEU
NVG,SP.URB.TOTL.IN.ZS,6.967741935483871,5.0,2.335483870967742,DEU
NVG,EN.URB.MCTY.TL.ZS,11.870967741935484,5.0,2.243010752688172,DEU
NVG,EG.ELC.ACCS.ZS,1.935483870967742,30.0,10.666666666666666,DEU
NVG,SP.POP.0014.TO.ZS,13.290322580645162,8.0,2.445161290322581,DEU
NVG,SP.POP.1564.TO.ZS,9.741935483870968,8.0,2.825806451612903,DEU
NVG,EN.URB.LCTY.UR.ZS,13.03225806451613,3.0,1.7634408602150538,DEU
NVG,EN.POP.DNST,6.064516129032258,11.0,4.096774193548387,DEU
NVG,SP.URB.TOTL,4.903225806451613,14.0,5.144086021505377,DEU
NVG,EN.URB.MCTY.TL.ZS.1,11.870967741935484,5.0,2.243010752688172,DEU
NVG,BN.CAB.XOKA.CD,6.903225806451613,4.0,2.1354838709677417,DEU
NVG,BN.TRF.CURR.CD,5.741935483870968,6.0,2.772043010752688,DEU
NVG,BN.TRF.KOGT.CD,4.645161290322581,7.0,2.750537634408602,DEU
NVG,NE.EXP.GNFS.ZS.1,5.870967741935484,8.0,2.956989247311828,DEU
NVG,NY.EXP.CAPM.KN,8.064516129032258,5.0,2.0516129032258066,DEU
NVG,NE.EXP.GNFS.KD.ZG,4.387096774193548,6.0,2.7419354838709675,DEU
NVG,NE.IMP.GNFS.ZS.1,5.419354838709677,6.0,2.868817204301075,DEU
NVG,NE.IMP.GNFS.KD.ZG,4.193548387096774,6.0,2.6881720430107525,DEU
NVG,FI.RES.TOTL.CD,9.483870967741936,3.0,1.967741935483871,DEU
NVG,NV.IND.TOTL.ZS,10.387096774193548,5.0,1.90752688172043,DEU
NVG,NV.MNF.TECH.ZS.UN,4.709677419354839,6.0,2.8881720430107527,DEU
NVG,NV.AGR.TOTL.ZS,5.935483870967742,4.0,2.2021505376344086,DEU
NVG,BM.GSR.ROYL.CD,7.096774193548387,4.0,2.0924731182795697,DEU
NVG,TX.VAL.FUEL.ZS.UN,6.516129032258065,6.0,2.7096774193548385,DEU
NVG,TX.VAL.MMTL.ZS.UN,5.870967741935484,6.0,2.9397849462365593,DEU
NVG,NY.GDP.TOTL.RT.ZS.1,8.258064516129032,4.0,2.0795698924731183,DEU
NVG,BX.KLT.DINV.CD.WD.1,6.387096774193548,4.0,2.1010752688172043,DEU
NVG,SL.TLF.CACT.MA.ZS,14.258064516129032,4.0,1.6172043010752688,DEU
NVG,SP.POP.DPND,8.64516129032258,5.0,2.475268817204301,DEU
NVG,SH.IMM.IDPT,3.806451612903226,7.0,3.3440860215053765,DEU
NVG,SH.IMM.MEAS,3.032258064516129,17.0,6.329032258064516,DEU
NVG,SP.POP.1564.TO.ZS.1,9.741935483870968,8.0,2.825806451612903,DEU
NVG,SP.POP.1564.TO.ZS.2,9.741935483870968,8.0,2.825806451612903,DEU
NVG,SL.TLF.TOTL.IN,8.64516129032258,4.0,2.0193548387096776,DEU
NVG,SP.POP.1564.TO,6.0,10.0,3.9053763440860214,DEU
NVG,NY.GDP.MKTP.KD.ZG,4.903225806451613,5.0,2.490322580645161,DNK
NVG,GC.XPN.INTP.CN,6.064516129032258,7.0,2.7419354838709675,DNK
NVG,GC.XPN.TOTL.GD.ZS,7.354838709677419,5.0,2.3956989247311826,DNK
NVG,NY.GDP.MKTP.CD,6.451612903225806,4.0,2.30752688172043,DNK
NVG,NY.GDP.PCAP.CD,6.516129032258065,4.0,2.2559139784946236,DNK
NVG,NY.GDP.PCAP.PP.CD,9.161290322580646,4.0,1.853763440860215,DNK
NVG,NY.GNS.ICTR.ZS,5.548387096774194,5.0,2.425806451612903,DNK
NVG,NY.GDP.DEFL.KD.ZG,5.419354838709677,5.0,2.4516129032258065,DNK
NVG,GC.XPN.INTP.ZS,8.774193548387096,4.0,2.0494623655913977,DNK
NVG,SL.UEM.TOTL.ZS,6.903225806451613,5.0,2.4021505376344088,DNK
NVG,FP.CPI.TOTL.ZG,5.548387096774194,6.0,2.843010752688172,DNK
NVG,BX.KLT.DINV.CD.WD,5.161290322580645,4.0,2.247311827956989,DNK
NVG,FM.LBL.BMNY.GD.ZS,6.774193548387097,4.0,2.367741935483871,DNK
NVG,CM.MKT.LCAP.GD.ZS,4.8,4.0,2.1894736842105265,DNK
NVG,FS.AST.PRVT.GD.ZS,8.387096774193548,3.0,2.204301075268817,DNK
NVG,CM.MKT.TRAD.GD.ZS,5.9,4.0,1.9526315789473685,DNK
NVG,NE.EXP.GNFS.ZS,5.870967741935484,4.0,2.389247311827957,DNK
NVG,NE.IMP.GNFS.ZS,6.451612903225806,4.0,2.2193548387096773,DNK
NVG,SL.TLF.ACTI.ZS,7.290322580645161,4.0,2.3483870967741933,DNK
NVG,EN.ATM.CO2E.PC,5.67741935483871,5.0,2.453763440860215,DNK
NVG,EG.ELC.RNWX.ZS,8.709677419354838,4.0,1.8731182795698924,DNK
NVG,AG.PRD.FOOD.XD,5.032258064516129,5.0,2.563440860215054,DNK
NVG,AG.LND.FRST.ZS,6.451612903225806,7.0,3.07741935483871,DNK
NVG,FS.AST.PRVT.GD.ZS.1,8.387096774193548,3.0,2.204301075268817,DNK
NVG,TG.VAL.TOTL.GD.ZS,4.258064516129032,7.0,3.3849462365591396,DNK
NVG,GC.XPN.TOTL.GD.ZS.1,7.354838709677419,5.0,2.3956989247311826,DNK
NVG,MS.MIL.XPND.GD.ZS,8.838709677419354,4.0,1.967741935483871,DNK
NVG,GC.NFN.TOTL.GD.ZS,5.483870967741935,5.0,2.595698924731183,DNK
NVG,GC.NLD.TOTL.GD.ZS,6.193548387096774,7.0,3.064516129032258,DNK
NVG,GC.REV.XGRT.GD.ZS,5.354838709677419,5.0,2.479569892473118,DNK
NVG,GC.TAX.TOTL.GD.ZS,5.548387096774194,6.0,2.533333333333333,DNK
NVG,TG.VAL.TOTL.GD.ZS.1,4.258064516129032,7.0,3.3849462365591396,DNK
NVG,NY.GDP.TOTL.RT.ZS,5.161290322580645,7.0,3.447311827956989,DNK
NVG,SP.RUR.TOTL.ZS,10.064516129032258,6.0,3.07741935483871,DNK
NVG,SL.AGR.EMPL.MA.ZS,6.516129032258065,5.0,2.189247311827957,DNK
NVG,SP.POP.TOTL,11.870967741935484,4.0,1.8451612903225807,DNK
NVG,SP.POP.GROW,6.903225806451613,7.0,2.6129032258064515,DNK
NVG,SP.URB.TOTL.IN.ZS,13.290322580645162,3.0,1.6580645161290322,DNK
NVG,EN.URB.MCTY.TL.ZS,18.64516129032258,2.0,1.378494623655914,DNK
NVG,EG.ELC.ACCS.ZS,1.935483870967742,30.0,10.666666666666666,DNK
NVG,SP.POP.0014.TO.ZS,6.32258064516129,11.0,5.38494623655914,DNK
NVG,SP.POP.1564.TO.ZS,7.032258064516129,11.0,4.264516129032258,DNK
NVG,EN.URB.LCTY.UR.ZS,18.903225806451612,2.0,1.3698924731182796,DNK
NVG,EN.POP.DNST,11.870967741935484,4.0,1.8451612903225807,DNK
NVG,SP.URB.TOTL,16.258064516129032,4.0,1.578494623655914,DNK
NVG,EN.URB.MCTY.TL.ZS.1,18.64516129032258,2.0,1.378494623655914,DNK
NVG,BN.CAB.XOKA.CD,6.709677419354839,5.0,2.2,DNK
NVG,BN.TRF.CURR.CD,7.290322580645161,5.0,2.3698924731182798,DNK
NVG,BN.TRF.KOGT.CD,5.67741935483871,4.0,2.096774193548387,DNK
NVG,NE.EXP.GNFS.ZS.1,5.870967741935484,4.0,2.389247311827957,DNK
NVG,NY.EXP.CAPM.KN,6.967741935483871,4.0,2.109677419354839,DNK
NVG,NE.EXP.GNFS.KD.ZG,4.838709677419355,5.0,2.772043010752688,DNK
NVG,NE.IMP.GNFS.ZS.1,6.451612903225806,4.0,2.2193548387096773,DNK
NVG,NE.IMP.GNFS.KD.ZG,4.451612903225806,6.0,2.782795698924731,DNK
NVG,FI.RES.TOTL.CD,6.129032258064516,6.0,2.6473118279569894,DNK
NVG,NV.IND.TOTL.ZS,5.806451612903226,4.0,2.195698924731183,DNK
NVG,NV.MNF.TECH.ZS.UN,7.67741935483871,5.0,2.0387096774193547,DNK
NVG,NV.AGR.TOTL.ZS,6.32258064516129,4.0,2.236559139784946,DNK
NVG,BM.GSR.ROYL.CD,8.173913043478262,3.0,1.6521739130434783,DNK
NVG,TX.VAL.FUEL.ZS.UN,5.032258064516129,6.0,3.163440860215054,DNK
NVG,TX.VAL.MMTL.ZS.UN,5.806451612903226,4.0,2.3913978494623658,DNK
NVG,NY.GDP.TOTL.RT.ZS.1,5.161290322580645,7.0,3.447311827956989,DNK
NVG,BX.KLT.DINV.CD.WD.1,5.161290322580645,4.0,2.247311827956989,DNK
NVG,SL.TLF.CACT.MA.ZS,6.838709677419355,6.0,2.795698924731183,DNK
NVG,SP.POP.DPND,15.870967741935484,5.0,1.7956989247311828,DNK
NVG,SH.IMM.IDPT,5.741935483870968,6.0,2.6881720430107525,DNK
NVG,SH.IMM.MEAS,6.129032258064516,5.0,2.423655913978495,DNK
NVG,SP.POP.1564.TO.ZS.1,7.032258064516129,11.0,4.264516129032258,DNK
NVG,SP.POP.1564.TO.ZS.2,7.032258064516129,11.0,4.264516129032258,DNK
NVG,SL.TLF.TOTL.IN,7.096774193548387,4.0,2.1354838709677417,DNK
NVG,SP.POP.1564.TO,7.483870967741935,5.0,2.464516129032258,DNK
NVG,NY.GDP.MKTP.KD.ZG,4.580645161290323,6.0,2.675268817204301,DOM
NVG,GC.XPN.INTP.CN,17.548387096774192,3.0,1.421505376344086,DOM
NVG,GC.XPN.TOTL.GD.ZS,4.838709677419355,4.0,2.3870967741935485,DOM
NVG,NY.GDP.MKTP.CD,12.580645161290322,4.0,1.696774193548387,DOM
NVG,NY.GDP.PCAP.CD,9.03225806451613,5.0,2.055913978494624,DOM
NVG,NY.GDP.PCAP.PP.CD,12.774193548387096,4.0,1.6602150537634408,DOM
NVG,NY.GNS.ICTR.ZS,6.709677419354839,5.0,2.335483870967742,DOM
NVG,NY.GDP.DEFL.KD.ZG,7.419354838709677,3.0,1.8494623655913978,DOM
NVG,GC.XPN.INTP.ZS,6.387096774193548,5.0,2.2666666666666666,DOM
NVG,SL.UEM.TOTL.ZS,7.161290322580645,4.0,2.2021505376344086,DOM
NVG,FP.CPI.TOTL.ZG,7.225806451612903,2.0,1.7591397849462365,DOM
NVG,BX.KLT.DINV.CD.WD,6.0,4.0,2.2946236559139783,DOM
NVG,FR.INR.LEND,5.806451612903226,4.0,2.2451612903225806,DOM
NVG,FM.LBL.BMNY.GD.ZS,8.64516129032258,4.0,1.778494623655914,DOM
NVG,CM.MKT.LCAP.GD.ZS,2.8,2.0,1.3,DOM
NVG,FS.AST.PRVT.GD.ZS,7.363636363636363,3.0,1.6666666666666667,DOM
NVG,CM.MKT.TRAD.GD.ZS,2.8,2.0,1.3,DOM
NVG,NE.EXP.GNFS.ZS,6.064516129032258,5.0,2.346236559139785,DOM
NVG,NE.IMP.GNFS.ZS,4.903225806451613,6.0,2.903225806451613,DOM
NVG,SL.TLF.ACTI.ZS,9.225806451612904,4.0,1.8494623655913978,DOM
NVG,EN.ATM.CO2E.PC,5.548387096774194,6.0,2.836559139784946,DOM
NVG,EG.ELC.RNWX.ZS,10.516129032258064,3.0,1.7139784946236558,DOM
NVG,AG.PRD.FOOD.XD,8.387096774193548,4.0,1.9913978494623656,DOM
NVG,AG.LND.FRST.ZS,4.32258064516129,14.0,5.516129032258065,DOM
NVG,FS.AST.PRVT.GD.ZS.1,7.363636363636363,3.0,1.6666666666666667,DOM
NVG,TG.VAL.TOTL.GD.ZS,6.0,4.0,2.3311827956989246,DOM
NVG,GC.XPN.TOTL.GD.ZS.1,4.838709677419355,4.0,2.3870967741935485,DOM
